symbol,strategy,direction,regime,opened_at,closed_at,signal_score,entry_stages_filled,planned_capital_krw,used_capital_krw,total_notional_krw,average_entry,net_pnl_krw,gross_pnl_krw,fees_krw,slippage_krw,return_on_used_capital_pct,exit_reason,bars_held,funding_pnl_krw,net_pnl_before_funding_krw,fold
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-23 19:00:00+00:00,2026-02-24 01:30:00+00:00,95,2,25400,17780.0,88900.0,77.96568313478863,631.9360821597163,844.2829426285621,212.3468604688457,265.43607245383447,3.5541961876249513,STOP,27,0.0,631.9360821597163,FOLD_A_OLDEST
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-24 05:15:00+00:00,2026-02-24 17:00:00+00:00,90,1,26300,10520.0,52600.0,77.05124950000001,-1121.558359829263,-994.1254093380576,127.43295049120564,159.28930973277926,-10.661201139061435,STOP,47,0.0,-1121.558359829263,FOLD_A_OLDEST
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-02-27 06:15:00+00:00,2026-02-27 09:45:00+00:00,90,1,30000,12000.0,60000.0,87.37186150000001,-925.9099516479541,-782.8493708930257,143.06058075492837,178.82436688740495,-7.715916263732951,STOP,15,0.0,-925.9099516479541,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SPLIT,SHORT,BEAR,2026-02-04 12:30:00+00:00,2026-02-04 19:00:00+00:00,100,1,25500,10200.0,51000.0,95.7271935,1455.2929168706507,1575.801954525221,120.50903765456971,150.64018156301904,14.26757761637893,STOP,27,0.0,1455.2929168706507,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SPLIT,SHORT,BEAR,2026-02-05 06:15:00+00:00,2026-02-05 08:30:00+00:00,100,1,21100,8440.0,42200.0,90.1675455,-1135.7121430029147,-1033.1923122282408,102.51983077467388,128.1477521180816,-13.456305011882874,STOP,10,0.0,-1135.7121430029147,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SPLIT,SHORT,BEAR,2026-02-19 15:00:00+00:00,2026-02-19 17:15:00+00:00,100,1,30000,12000.0,60000.0,80.614896,-867.8756119874361,-723.0080023845745,144.86760960286148,181.08329267298345,-7.2322967665619675,STOP,10,0.0,-867.8756119874361,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SPLIT,SHORT,BEAR,2026-02-24 01:45:00+00:00,2026-02-24 22:00:00+00:00,100,1,25900,10360.0,51800.0,77.56947100000001,-1123.9338149532837,-998.4157160939709,125.51809885931276,156.89573015417545,-10.848781997618568,STOP,81,0.0,-1123.9338149532837,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SHORT_ONLY,SHORT,BEAR,2026-02-04 12:30:00+00:00,2026-02-04 19:00:00+00:00,100,1,25500,10200.0,51000.0,95.7271935,1455.2929168706507,1575.801954525221,120.50903765456971,150.64018156301904,14.26757761637893,STOP,27,0.0,1455.2929168706507,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SHORT_ONLY,SHORT,BEAR,2026-02-05 06:15:00+00:00,2026-02-05 08:30:00+00:00,100,1,21100,8440.0,42200.0,90.1675455,-1135.7121430029147,-1033.1923122282408,102.51983077467388,128.1477521180816,-13.456305011882874,STOP,10,0.0,-1135.7121430029147,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SHORT_ONLY,SHORT,BEAR,2026-02-19 15:00:00+00:00,2026-02-19 17:15:00+00:00,100,1,30000,12000.0,60000.0,80.614896,-867.8756119874361,-723.0080023845745,144.86760960286148,181.08329267298345,-7.2322967665619675,STOP,10,0.0,-867.8756119874361,FOLD_A_OLDEST
SOLUSDT,HARD_VETO_SHORT_ONLY,SHORT,BEAR,2026-02-24 01:45:00+00:00,2026-02-24 22:00:00+00:00,100,1,25900,10360.0,51800.0,77.56947100000001,-1123.9338149532837,-998.4157160939709,125.51809885931276,156.89573015417545,-10.848781997618568,STOP,81,0.0,-1123.9338149532837,FOLD_A_OLDEST
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-01 16:15:00+00:00,2026-03-01 16:45:00+00:00,85,1,26800,10720.0,53600.0,85.88763850000001,-1114.229931944094,-986.7740608170745,127.45587112701949,159.3179771325852,-10.393935932314308,STOP,3,0.0,-1114.229931944094,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-02 03:30:00+00:00,2026-03-02 06:15:00+00:00,95,1,24300,9720.0,48600.0,84.9502345,-1120.0518127273253,-1004.6173535515873,115.43445917573808,144.29113823568287,-11.523166797606228,STOP,12,0.0,-1120.0518127273253,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-05 12:15:00+00:00,2026-03-05 13:30:00+00:00,90,1,30000,12000.0,60000.0,91.76944800000001,-1079.0242984959007,-936.1476757067488,142.8766227891519,178.59407399084057,-8.991869154132505,STOP,6,0.0,-1079.0242984959007,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-08 15:15:00+00:00,2026-03-08 22:30:00+00:00,95,1,30000,12000.0,60000.0,82.12462800000002,227.80415272347315,371.35852249647735,143.55436977300423,179.4442015223779,1.8983679393622763,STOP,30,0.0,227.80415272347315,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-15 09:45:00+00:00,2026-03-15 13:00:00+00:00,90,1,30000,12000.0,60000.0,88.604708,-602.961766502111,-459.5131823208961,143.44858418121493,179.3100997695872,-5.0246813875175915,STOP,13,0.0,-602.961766502111,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-16 12:45:00+00:00,2026-03-16 14:30:00+00:00,90,1,30000,12000.0,60000.0,93.8896235,-833.425271549709,-690.2535758407179,143.17169570899114,178.9634692335026,-6.945210596247575,STOP,8,0.0,-833.425271549709,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-17 00:15:00+00:00,2026-03-17 00:45:00+00:00,85,1,27600,11040.0,55200.0,96.8440485,-1110.8836328517655,-979.5791278051316,131.30450504663384,164.12879654504104,-10.062351746845701,STOP,3,0.0,-1110.8836328517655,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-22 15:00:00+00:00,2026-03-22 22:45:00+00:00,85,1,30000,12000.0,60000.0,87.03125700000001,453.64562471651146,596.9293095450573,143.28368482854592,179.10635211592313,3.7803802059709293,STOP,32,0.0,453.64562471651146,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-23 01:15:00+00:00,2026-03-23 03:00:00+00:00,90,1,30000,12000.0,60000.0,86.042742,-951.5937282650768,-806.6257773322781,144.96795093279871,181.20853147719345,-7.929947735542307,STOP,8,0.0,-951.5937282650768,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-23 10:00:00+00:00,2026-03-23 11:00:00+00:00,90,1,30000,12000.0,60000.0,85.5804365,-874.1776228015058,-729.3024598496861,144.87516295181962,181.09272021786566,-7.284813523345882,STOP,5,0.0,-874.1776228015058,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-27 06:45:00+00:00,2026-03-27 10:45:00+00:00,85,1,30000,12000.0,60000.0,85.976841,1214.2622377698565,1356.634276637891,142.3720388680345,177.96850144129587,10.118851981415471,TP3_4.0R,17,0.0,1214.2622377698565,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-27 16:15:00+00:00,2026-03-28 13:30:00+00:00,85,1,30000,12000.0,60000.0,82.749689,-1064.5605562256756,-919.4572075765838,145.1033486490919,181.3775251320783,-8.871337968547296,STOP,85,0.0,-1064.5605562256756,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-29 01:15:00+00:00,2026-03-29 03:15:00+00:00,90,1,30000,12000.0,60000.0,82.18753350000001,-753.696627695944,-608.9658686535597,144.73075904238425,180.91248568287045,-6.280805230799534,STOP,9,0.0,-753.696627695944,FOLD_B_MIDDLE
SOLUSDT,HARD_VETO_SPLIT,LONG,BULL,2026-03-05 12:15:00+00:00,2026-03-05 13:30:00+00:00,90,1,30000,12000.0,60000.0,91.76944800000001,-1079.0242984959007,-936.1476757067488,142.8766227891519,178.59407399084057,-8.991869154132505,STOP,6,0.0,-1079.0242984959007,FOLD_B_MIDDLE
SOLUSDT,HARD_VETO_SPLIT,LONG,BULL,2026-03-16 12:45:00+00:00,2026-03-16 14:30:00+00:00,90,1,30000,12000.0,60000.0,93.8896235,-833.425271549709,-690.2535758407179,143.17169570899114,178.9634692335026,-6.945210596247575,STOP,8,0.0,-833.425271549709,FOLD_B_MIDDLE
SOLUSDT,HARD_VETO_LONG_ONLY,LONG,BULL,2026-03-05 12:15:00+00:00,2026-03-05 13:30:00+00:00,90,1,30000,12000.0,60000.0,91.76944800000001,-1079.0242984959007,-936.1476757067488,142.8766227891519,178.59407399084057,-8.991869154132505,STOP,6,0.0,-1079.0242984959007,FOLD_B_MIDDLE
SOLUSDT,HARD_VETO_LONG_ONLY,LONG,BULL,2026-03-16 12:45:00+00:00,2026-03-16 14:30:00+00:00,90,1,30000,12000.0,60000.0,93.8896235,-833.425271549709,-690.2535758407179,143.17169570899114,178.9634692335026,-6.945210596247575,STOP,8,0.0,-833.425271549709,FOLD_B_MIDDLE
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-29 18:30:00+00:00,2026-03-29 20:15:00+00:00,95,1,30000,12000.0,60000.0,81.3907305,-744.619007083139,-599.8991281293837,144.71987895375526,180.89890594169873,-6.2051583923594915,STOP,8,0.0,-744.619007083139,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-29 23:15:00+00:00,2026-03-30 00:15:00+00:00,90,1,29900,11960.0,59800.0,81.032269,-1110.9962516302203,-966.3166716242712,144.6795800059491,180.84770770227334,-9.28926631797843,STOP,5,0.0,-1110.9962516302203,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-04-02 08:30:00+00:00,2026-04-02 13:45:00+00:00,85,2,30000,21000.0,105000.0,78.8445374326592,1084.364833811178,1334.7631180694946,250.3982842583166,313.00156279342025,5.1636420657675135,STOP,22,0.0,1084.364833811178,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-04-11 22:30:00+00:00,2026-04-11 22:30:00+00:00,85,1,30000,12000.0,60000.0,85.7374135,-728.0753412623719,-584.777073750873,143.29826751149895,179.12192166528095,-6.067294510519766,STOP,1,0.0,-728.0753412623719,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-04-14 07:15:00+00:00,2026-04-14 14:30:00+00:00,85,1,30000,12000.0,60000.0,86.09394750000001,139.8410806788072,284.1820991978446,144.3410185190374,180.4273185199887,1.1653423389900601,STOP,30,0.0,139.8410806788072,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-04-16 03:15:00+00:00,2026-04-16 13:45:00+00:00,85,1,30000,12000.0,60000.0,85.275722,-803.3150232892963,-660.1071518715421,143.20787141775412,179.00875680079992,-6.694291860744135,STOP,43,0.0,-803.3150232892963,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-04-17 10:00:00+00:00,2026-04-17 10:30:00+00:00,95,1,30000,12000.0,60000.0,88.78798250000001,-910.7246714964974,-767.6458465123122,143.07882498418522,178.84720643329933,-7.589372262470811,STOP,3,0.0,-910.7246714964974,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,HARD_VETO_SPLIT,LONG,BULL,2026-04-14 10:45:00+00:00,2026-04-14 11:15:00+00:00,90,1,30000,12000.0,60000.0,86.19209450000001,-628.6050846630935,-485.18730943441483,143.4177752286787,179.27153072534645,-5.23837570552578,STOP,3,0.0,-628.6050846630935,FOLD_C_LATEST_IN_WINDOW
SOLUSDT,HARD_VETO_LONG_ONLY,LONG,BULL,2026-04-14 10:45:00+00:00,2026-04-14 11:15:00+00:00,90,1,30000,12000.0,60000.0,86.19209450000001,-628.6050846630935,-485.18730943441483,143.4177752286787,179.27153072534645,-5.23837570552578,STOP,3,0.0,-628.6050846630935,FOLD_C_LATEST_IN_WINDOW
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-03 01:30:00+00:00,2026-02-03 19:00:00+00:00,90,2,30000,21000.0,105000.0,1.6032672062438178,2178.9970507165117,2428.083350695677,249.08629997916518,311.3640387305842,10.376176431983389,STOP,70,0.0,2178.9970507165117,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-04 02:45:00+00:00,2026-02-04 03:00:00+00:00,85,1,29600,11840.0,59200.0,1.5788282,-1113.4217802355085,-970.1775671549226,143.2442130805859,179.05348632154897,-9.403900170908011,STOP,2,0.0,-1113.4217802355085,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-04 13:15:00+00:00,2026-02-04 17:15:00+00:00,85,2,30000,21000.0,105000.0,1.580325444677102,2616.3814410454056,2864.9435088348037,248.5620677893982,310.7097299565362,12.45895924307336,TP3_4.0R,17,0.0,2616.3814410454056,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-05 00:30:00+00:00,2026-02-05 10:45:00+00:00,90,2,21000,14700.0,73500.0,1.5009835488361682,4520.952725417132,4691.72265822726,170.76993281012727,213.473452703908,30.7547804450145,TP3_4.0R,42,0.0,4520.952725417132,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-05 15:00:00+00:00,2026-02-05 17:15:00+00:00,85,1,19500,7800.0,39000.0,1.3539660000000002,2613.6181356073103,2703.973367566231,90.35523195892051,112.950378027077,33.50792481547833,TP3_4.0R,10,0.0,2613.6181356073103,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-10 21:45:00+00:00,2026-02-11 00:45:00+00:00,90,1,30000,12000.0,60000.0,1.3915096,-1025.454449233877,-880.3979716678757,145.05647756600143,181.3190240298693,-8.545453743615642,STOP,13,0.0,-1025.454449233877,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-19 16:30:00+00:00,2026-02-19 17:15:00+00:00,90,1,26900,10760.0,53800.0,1.38541875,-1121.2434899624525,-990.9343687199884,130.30912124246396,162.88453844096733,-10.420478531249557,STOP,4,0.0,-1121.2434899624525,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-20 14:45:00+00:00,2026-02-20 15:00:00+00:00,90,1,30000,12000.0,60000.0,1.39919805,-961.626864858039,-816.6468885917288,144.97997626631008,181.22354063035647,-8.013557207150326,STOP,2,0.0,-961.626864858039,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-23 18:15:00+00:00,2026-02-25 01:15:00+00:00,90,2,24800,17360.0,86800.0,1.3543674678463993,-2576.3771551432787,-2365.2188924723123,211.15826267096676,263.9431004681745,-14.840882230088011,STOP,124,0.0,-2576.3771551432787,FOLD_A_OLDEST
XRPUSDT,HARD_VETO_SPLIT,SHORT,BEAR,2026-02-24 02:45:00+00:00,2026-02-24 16:00:00+00:00,100,1,30000,12000.0,60000.0,1.3443804000000001,-1073.9916673056882,-928.8770148878227,145.1146524178654,181.3916336802183,-8.949930560880736,STOP,53,0.0,-1073.9916673056882,FOLD_A_OLDEST
XRPUSDT,HARD_VETO_SHORT_ONLY,SHORT,BEAR,2026-02-24 02:45:00+00:00,2026-02-24 16:00:00+00:00,100,1,30000,12000.0,60000.0,1.3443804000000001,-1073.9916673056882,-928.8770148878227,145.1146524178654,181.3916336802183,-8.949930560880736,STOP,53,0.0,-1073.9916673056882,FOLD_A_OLDEST
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-28 04:45:00+00:00,2026-02-28 06:45:00+00:00,90,1,30000,12000.0,60000.0,1.3513699,1038.7928428989876,1181.3751926677862,142.58234976879865,178.23099632492915,8.65660702415823,TP3_4.0R,9,0.0,1038.7928428989876,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-13 08:15:00+00:00,2026-03-13 11:45:00+00:00,85,1,30000,12000.0,60000.0,1.4174229500000002,145.0860896909871,289.43340978272636,144.34732009173928,180.43520731906395,1.2090507474248926,STOP,14,0.0,145.0860896909871,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-13 14:45:00+00:00,2026-03-13 15:00:00+00:00,90,1,30000,12000.0,60000.0,1.43645145,-1005.989072470008,-863.024702112543,142.96437035746493,178.70392322508303,-8.383242270583398,STOP,2,0.0,-1005.989072470008,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-15 05:30:00+00:00,2026-03-15 06:15:00+00:00,85,1,30000,12000.0,60000.0,1.4189252,-598.590965734498,-455.13713029084704,143.45383544365097,179.31667370853415,-4.988258047787483,STOP,4,0.0,-598.590965734498,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-16 10:00:00+00:00,2026-03-16 18:15:00+00:00,85,2,30000,21000.0,105000.0,1.4798706840683225,2142.5160121236167,2397.392883583918,254.87687146030072,318.60220031431663,10.20245720058865,TP3_4.0R,34,0.0,2142.5160121236167,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-16 22:15:00+00:00,2026-03-17 03:15:00+00:00,85,1,29800,11920.0,59600.0,1.5427106000000002,1176.714352979815,1321.3399609329344,144.62560795311953,180.78538972344074,9.871764706206502,STOP,21,0.0,1176.714352979815,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-03-17 20:15:00+00:00,2026-03-18 00:15:00+00:00,90,1,30000,12000.0,60000.0,1.5297912500000002,-811.7430418381665,-668.5452961935988,143.19774564456768,178.9960805699702,-6.764525348651388,STOP,17,0.0,-811.7430418381665,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-22 19:00:00+00:00,2026-03-22 21:30:00+00:00,90,1,30000,12000.0,60000.0,1.3853189000000001,116.6241411435628,260.311767023135,143.68762587957224,179.61052217461517,0.9718678428630233,STOP,11,0.0,116.6241411435628,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-23 00:45:00+00:00,2026-03-23 05:00:00+00:00,85,1,30000,12000.0,60000.0,1.37882865,-861.771043682603,-716.910750781665,144.860292900938,181.07416049384767,-7.181425364021692,STOP,18,0.0,-861.771043682603,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-23 10:00:00+00:00,2026-03-23 11:00:00+00:00,90,1,30000,12000.0,60000.0,1.3665471,-845.8976999055965,-701.0564321869721,144.84126771862435,181.0504146347411,-7.049147499213304,STOP,5,0.0,-845.8976999055965,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-27 19:30:00+00:00,2026-03-28 05:15:00+00:00,90,1,30000,12000.0,60000.0,1.3247099500000001,-824.1438563568889,-679.3286619625339,144.81519439435505,181.01787179366164,-6.867865469640741,STOP,39,0.0,-824.1438563568889,FOLD_B_MIDDLE
XRPUSDT,HARD_VETO_SPLIT,LONG,BULL,2026-03-15 12:45:00+00:00,2026-03-15 14:30:00+00:00,100,1,30000,12000.0,60000.0,1.4209282,-558.7152790144288,-415.21353525673686,143.50174375769188,179.37664906411499,-4.655960658453574,STOP,8,0.0,-558.7152790144288,FOLD_B_MIDDLE
XRPUSDT,HARD_VETO_SPLIT,LONG,BULL,2026-03-16 14:30:00+00:00,2026-03-16 22:45:00+00:00,90,1,30000,12000.0,60000.0,1.4814188000000001,1660.2228483901022,1806.3905170105147,146.1676686204126,182.7140612608145,13.835190403250852,TP3_4.0R,34,0.0,1660.2228483901022,FOLD_B_MIDDLE
XRPUSDT,HARD_VETO_SPLIT,SHORT,BEAR,2026-03-23 04:15:00+00:00,2026-03-23 05:00:00+00:00,100,1,30000,12000.0,60000.0,1.37743075,-856.6710457862166,-711.8168655475596,144.85418023865708,181.06653111006722,-7.138925381551806,STOP,4,0.0,-856.6710457862166,FOLD_B_MIDDLE
XRPUSDT,HARD_VETO_LONG_ONLY,LONG,BULL,2026-03-15 12:45:00+00:00,2026-03-15 14:30:00+00:00,100,1,30000,12000.0,60000.0,1.4209282,-558.7152790144288,-415.21353525673686,143.50174375769188,179.37664906411499,-4.655960658453574,STOP,8,0.0,-558.7152790144288,FOLD_B_MIDDLE
XRPUSDT,HARD_VETO_LONG_ONLY,LONG,BULL,2026-03-16 14:30:00+00:00,2026-03-16 22:45:00+00:00,90,1,30000,12000.0,60000.0,1.4814188000000001,1660.2228483901022,1806.3905170105147,146.1676686204126,182.7140612608145,13.835190403250852,TP3_4.0R,34,0.0,1660.2228483901022,FOLD_B_MIDDLE
XRPUSDT,HARD_VETO_SHORT_ONLY,SHORT,BEAR,2026-03-23 04:15:00+00:00,2026-03-23 05:00:00+00:00,100,1,30000,12000.0,60000.0,1.37743075,-856.6710457862166,-711.8168655475596,144.85418023865708,181.06653111006722,-7.138925381551806,STOP,4,0.0,-856.6710457862166,FOLD_B_MIDDLE
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-03-31 06:45:00+00:00,2026-03-31 14:00:00+00:00,90,1,30000,12000.0,60000.0,1.31931805,-749.0895458007802,-604.3643086304237,144.7252371703565,180.9055936808387,-6.242412881673168,STOP,30,0.0,-749.0895458007802,FOLD_C_LATEST_IN_WINDOW
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-04-02 15:15:00+00:00,2026-04-02 16:30:00+00:00,85,1,30000,12000.0,60000.0,1.29415585,-683.1569843027937,-538.5107713771412,144.64621292565255,180.80696132348854,-5.692974869189948,STOP,6,0.0,-683.1569843027937,FOLD_C_LATEST_IN_WINDOW
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-04-15 20:45:00+00:00,2026-04-16 13:45:00+00:00,90,1,30000,12000.0,60000.0,1.3892808,954.642829202763,1099.962784544216,145.31995534145307,181.6528278119417,7.955356910023024,STOP,69,0.0,954.642829202763,FOLD_C_LATEST_IN_WINDOW
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-04-17 10:15:00+00:00,2026-04-17 14:30:00+00:00,90,1,30000,12000.0,60000.0,1.4450643500000002,1440.521012144627,1586.4247218108,145.90370966617297,182.38361690148255,12.004341767871892,TP3_4.0R,18,0.0,1440.521012144627,FOLD_C_LATEST_IN_WINDOW
XRPUSDT,HARD_VETO_SPLIT,LONG,BULL,2026-04-15 20:45:00+00:00,2026-04-16 13:45:00+00:00,90,1,30000,12000.0,60000.0,1.3892808,954.642829202763,1099.962784544216,145.31995534145307,181.6528278119417,7.955356910023024,STOP,69,0.0,954.642829202763,FOLD_C_LATEST_IN_WINDOW
XRPUSDT,HARD_VETO_LONG_ONLY,LONG,BULL,2026-04-15 20:45:00+00:00,2026-04-16 13:45:00+00:00,90,1,30000,12000.0,60000.0,1.3892808,954.642829202763,1099.962784544216,145.31995534145307,181.6528278119417,7.955356910023024,STOP,69,0.0,954.642829202763,FOLD_C_LATEST_IN_WINDOW
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-04 21:30:00+00:00,2026-02-05 17:00:00+00:00,85,3,21300,21300.0,106500.0,0.101459264337565,6498.250658897586,6745.7557519951915,247.50509309760574,309.3972404662415,30.50821905585721,TP3_4.0R,79,0.0,6498.250658897586,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-05 19:30:00+00:00,2026-02-06 00:45:00+00:00,90,1,12400,4960.0,24800.0,0.09171222500000001,1599.289627884834,1656.8214421542489,57.5318142694149,71.91865750199199,32.243742497678106,STOP,22,0.0,1599.289627884834,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-07 10:30:00+00:00,2026-02-07 12:00:00+00:00,90,1,28700,11480.0,57400.0,0.09506718500000001,-1112.6326372827132,-973.7041922520107,138.9284450307024,173.65875618614217,-9.691921927549767,STOP,7,0.0,-1112.6326372827132,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-10 15:15:00+00:00,2026-02-10 17:15:00+00:00,90,1,30000,12000.0,60000.0,0.09240119000000001,-1064.1391705097838,-919.0363269174827,145.10284359230099,181.37689475665348,-8.867826420914865,STOP,9,0.0,-1064.1391705097838,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-11 09:30:00+00:00,2026-02-11 14:00:00+00:00,90,1,30000,12000.0,60000.0,0.09010464,-973.2533789819927,-828.2594676208477,144.99391136114502,181.24093340973667,-8.110444824849939,STOP,19,0.0,-973.2533789819927,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-12 21:00:00+00:00,2026-02-12 22:45:00+00:00,90,1,26000,10400.0,52000.0,0.090773635,-1121.5901132538097,-995.5953987752795,125.99471447853031,157.49150736441217,-10.78452031974817,STOP,8,0.0,-1121.5901132538097,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-02-15 04:30:00+00:00,2026-02-15 12:30:00+00:00,90,1,16000,6400.0,32000.0,0.11461166,-1143.2617132664916,-1067.7430048723384,75.5187083941532,94.39619546237059,-17.86346426978893,STOP,33,0.0,-1143.2617132664916,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-24 01:45:00+00:00,2026-02-24 14:45:00+00:00,85,1,30000,12000.0,60000.0,0.09268077000000001,785.6740318035544,928.5597600914447,142.88572828789026,178.60965149103788,6.547283598362953,STOP,52,0.0,785.6740318035544,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-27 22:30:00+00:00,2026-02-28 00:00:00+00:00,85,1,30000,12000.0,60000.0,0.09252101000000001,-837.1434986421384,-692.3127233740895,144.8307752680489,181.0373187153947,-6.97619582201782,STOP,7,0.0,-837.1434986421384,FOLD_A_OLDEST
DOGEUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-02-28 04:00:00+00:00,2026-02-28 06:45:00+00:00,90,1,30000,12000.0,60000.0,0.093050215,988.3292289832264,1130.9720625082164,142.64283352499012,178.30648778297262,8.236076908193553,TP3_4.0R,12,0.0,988.3292289832264,FOLD_B_MIDDLE
